Exp	Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	obs_mean	obs_std
mp_ppo_SuperMarioBros-1-1-v0_0	227	312.06264241536456	0.5668345268182361	313.05017	310.80017	311.8333333333333	9.585962890625	2.8595069129408044	12.709227	-0.7576519	912000	6.675720420901143e-09	1.2124314308166504	-0.010889885947108269	-0.5823858976364136	0.25551140308380127	0.015172957442700863	0.09875000268220901	32.0	153	0.5541472780863029	0.07635571474536491
mp_ppo_SuperMarioBros-1-1-v0_0	228	226.36334635416668	105.21420115649788	312.55017	19.700005	244.06666666666666	9.348470703125	3.2652583526231123	13.299817	-3.1941566	916000	2.8610229740877458e-09	3.197323799133301	-0.009105259552598	-0.44133734703063965	0.2873307168483734	0.016936061903834343	0.09149999916553497	8.0	154	0.5541475945667049	0.07638697468885598
mp_ppo_SuperMarioBros-1-1-v0_0	229	246.60002790178572	88.89960039782439	312.50018	55.20003	261.2857142857143	8.987275390625	3.2005330976846653	12.1521015	-6.775372	920000	-8.106232129989621e-09	2.546630382537842	-0.00513308122754097	-0.46011853218078613	0.2948967218399048	0.01884336955845356	0.1287499964237213	9.0	154	0.5541503101214643	0.07641160401946161
mp_ppo_SuperMarioBros-1-1-v0_0	230	311.80020419034093	0.7283423913009276	312.60025	310.25015	313.8181818181818	8.99216015625	3.6211477375964654	13.436462	-4.3126764	924000	6.675720420901143e-09	1.7142651081085205	0.016063984483480453	-0.39469945430755615	0.31826573610305786	0.01772930659353733	0.10350000113248825	4.0	155	0.5541510816490903	0.07645668217820555
mp_ppo_SuperMarioBros-1-1-v0_0	231	259.09588623046875	81.3929991614758	312.7502	56.300014	272.0833333333333	9.41616796875	2.9391263782266153	13.323224	-4.82952	928000	1.1920929132713809e-08	1.7582298517227173	-0.004901184234768152	-0.19278228282928467	0.2744046747684479	0.01588798128068447	0.09375	9.0	156	0.5541546977243317	0.07648201088802727
mp_ppo_SuperMarioBros-1-1-v0_0	232	269.9714878627232	74.68278153057007	312.6001	58.300014	272.85714285714283	9.565904296875	2.892076324848637	12.899132	-9.103451	932000	-7.867813067718998e-09	1.7651524543762207	-0.005449899937957525	-0.22111213207244873	0.2833121120929718	0.015021495521068573	0.10100000351667404	9.0	156	0.554159617547683	0.07651420160452682
mp_ppo_SuperMarioBros-1-1-v0_0	233	296.9709879557292	50.200006873547004	313.0002	130.49988	298.5	9.7699765625	2.682046246863111	12.622993	-5.645197	936000	5.006790093631253e-09	1.5393040180206299	0.0007122030365280807	-0.3781759738922119	0.2366330772638321	0.015281518921256065	0.09000000357627869	7.0	157	0.5541645806282294	0.07654232870131258
mp_ppo_SuperMarioBros-1-1-v0_0	234	281.03759765625	69.4864275004179	312.55023	100.24993	285.25	9.6922734375	2.887102752706855	12.901138	-3.0613444	940000	3.0994415922691587e-09	1.5938997268676758	-0.001970417331904173	-0.25211644172668457	0.2544141113758087	0.015666676685214043	0.0949999988079071	10.0	157	0.5541679538569189	0.07657644299276353
mp_ppo_SuperMarioBros-1-1-v0_0	235	285.17506917317706	50.46863873826745	312.50018	165.94984	291.25	9.699341796875	2.7613945398453117	13.203535	-5.1138816	944000	1.19209286886246e-09	1.5847828388214111	-0.01102922298014164	-0.3691082000732422	0.2201244831085205	0.015583343803882599	0.0949999988079071	22.0	158	0.554171125074861	0.07660689935464192
mp_ppo_SuperMarioBros-1-1-v0_0	236	286.74101118607956	53.35985520714306	312.50015	166.44983	301.3636363636364	9.6193603515625	2.894615826193521	12.512838	0.30973515	948000	3.218650901359865e-09	2.0273966789245605	-0.014017234556376934	-0.5218651294708252	0.21718750894069672	0.02555338479578495	0.08924999833106995	5.0	158	0.5541731315259472	0.07663868458567855
mp_ppo_SuperMarioBros-1-1-v0_0	237	311.9751790364583	0.619352607258104	312.8002	310.80002	311.6666666666667	9.6711171875	3.0406046055328373	12.745415	-0.46118012	952000	5.7220459481754915e-09	0.9765022397041321	0.009012134745717049	-0.08237600326538086	0.2154906988143921	0.017778165638446808	0.09475000202655792	7.0	159	0.5541770084307763	0.07667424812692838
mp_ppo_SuperMarioBros-1-1-v0_0	238	298.48193359375	41.794720367149026	312.50018	166.34985	322.45454545454544	9.405744140625	3.487816125905292	13.480984	-7.93397	956000	-8.583068478174027e-09	1.339163064956665	-0.011953041888773441	-0.27493202686309814	0.23104418814182281	0.015049409121274948	0.07575000077486038	19.0	160	0.554175427299842	0.0767170648381059
mp_ppo_SuperMarioBros-1-1-v0_0	239	312.33351643880206	0.5039027802892495	313.0002	311.5001	308.1666666666667	9.801015625	2.781579509974953	12.916727	0.88654757	960000	5.841255035221593e-09	0.9681536555290222	-0.018897714093327522	-0.43993592262268066	0.1861451417207718	0.00723618408665061	0.07850000262260437	79.0	161	0.5541808030681943	0.07674870402235293
mp_ppo_SuperMarioBros-1-1-v0_0	240	312.0364879261364	1.0241576817035594	312.80017	308.89978	323.27272727272725	9.8763076171875	2.661097231700206	12.7894945	1.2489209	964000	2.8908253568715736e-09	2.6554880142211914	-0.013127055950462818	-1.5444830656051636	0.17929230630397797	0.03705541044473648	0.09574999660253525	4.0	161	0.5541829291016244	0.07678335692159051
mp_ppo_SuperMarioBros-1-1-v0_0	241	312.3710123697917	0.46121373493186985	313.0002	311.60004	300.4166666666667	10.184955078125	2.5200885284859043	13.046931	0.2534571	968000	1.6689301052252858e-09	0.9551990032196045	-0.0012160028563812375	-0.23192429542541504	0.17786167562007904	0.015338394790887833	0.06949999928474426	8.0	162	0.5541904773992825	0.07681219882808255
mp_ppo_SuperMarioBros-1-1-v0_0	242	301.6292724609375	33.75507051031371	312.60022	189.6998	310.0	9.857623046875	2.835258269210232	12.892703	-6.7883344	972000	-5.2452087118126656e-09	1.4305862188339233	-0.02084154263138771	-0.41143977642059326	0.18656690418720245	0.0327741913497448	0.09799999743700027	3.0	162	0.5541925222047352	0.07683954400253606
mp_ppo_SuperMarioBros-1-1-v0_0	243	305.78346761067706	21.947464609824053	312.90024	232.99973	301.5833333333333	9.729568359375	2.757699006163245	12.671178	-8.740416	976000	1.0132789718397817e-08	1.2460912466049194	0.008165858685970306	-0.32929980754852295	0.20771951973438263	0.018646590411663055	0.0885000005364418	7.0	163	0.5541985721163312	0.07686773362444137
mp_ppo_SuperMarioBros-1-1-v0_0	244	298.92095947265625	43.350809026235794	312.70016	155.14984	298.75	10.07738671875	2.616306474844356	13.150891	2.1637747	980000	1.907348723406699e-09	1.3355625867843628	-0.00037878419971093535	-0.20270264148712158	0.18925708532333374	0.016067326068878174	0.09274999797344208	9.0	164	0.5542021784770698	0.07689804811184181
mp_ppo_SuperMarioBros-1-1-v0_0	245	289.03857421875	54.79965696832558	312.9002	155.14984	284.0769230769231	9.764083984375	2.747137626097162	12.4127	-5.3491545	984000	-8.583068478174027e-09	1.1988381147384644	-0.019140120595693588	-0.3767196536064148	0.1948559284210205	0.015107033774256706	0.08174999803304672	58.0	164	0.5542073176951335	0.07692651124107268
mp_ppo_SuperMarioBros-1-1-v0_0	246	312.3126627604167	0.38683533115410706	312.9002	311.60013	294.5833333333333	10.201330078125	2.3038154070340577	12.757584	1.6300727	988000	6.9141385949933465e-09	0.5618642568588257	-0.017563022673130035	-0.2960868179798126	0.16977755725383759	0.007931801490485668	0.06750000268220901	79.0	166	0.5542170744221044	0.07694331116083392
mp_ppo_SuperMarioBros-1-1-v0_0	247	292.838623046875	45.58788005262262	312.85025	182.54982	277.53846153846155	10.3850419921875	2.1869485912167663	13.240619	2.3674557	992000	-4.76837147544984e-09	0.8271063566207886	-0.018892822787165642	-0.3374645411968231	0.16274133324623108	0.015093826688826084	0.07975000143051147	47.0	166	0.5542269687764212	0.07695690558276551
mp_ppo_SuperMarioBros-1-1-v0_0	248	312.3752034505208	0.3682880546967276	312.9002	311.55014	293.75	10.42459375	2.164187270771351	12.853028	2.1969593	996000	3.3378602104505717e-09	0.2584899663925171	-0.016549797728657722	-0.12376004457473755	0.15313327312469482	0.012609806843101978	0.07524999976158142	79.0	168	0.5542373535822507	0.07697063363671751
mp_ppo_SuperMarioBros-1-1-v0_0	249	312.2092950994318	0.4425132171898319	312.8002	311.30023	298.8181818181818	10.2072041015625	2.282758597926257	12.599237	1.7926114	1000000	-3.4570692974966732e-09	1.7360259294509888	-0.01394991297274828	-0.8256841897964478	0.16939960420131683	0.02432260289788246	0.08699999749660492	6.0	168	0.5542422275365312	0.07700277709474063
